"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Sudan","SDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","116.370986938477","123.137145996094","130.278671264648","129.066818237305","128.954086303711","130.622283935547","130.532180786133","137.764266967773","140.089630126953","150.289306640625","166.420715332031","176.294158935547","185.672241210938","223.061096191406","277.131591796875","325.166015625","390.460479736328","468.7568359375","397.399871826172","450.130981445313","429.02197265625","461.628112792969","369.158203125","354.190216064453","439.550262451172","333.938842773438","408.473358154297","481.339324951172","568.788940429688","841.999145507813","1301.81909179688","1667.54528808594","263.089080810547","326.759429931641","459.454345703125","483.681915283203","307.819793701172","388.815704345703","366.119354248047","339.281585693359","378.161163330078","471.376586914063","529.443542480469","607.014221191406","737.108520507813","945.673400878906","1179.91625976563","1500.67309570313","1585.55432128906","1382.64135742188","1706.41564941406","1982.8310546875","1797.37976074219","1834.5458984375","2075.98901367188","2226.42163085938","2614.30029296875","3188.75","769.869140625","748.010925292969","608.33251953125","751.821350097656",
"Senegal","SEN","GDP per capita (current US$)","NY.GDP.PCAP.CD","306.641643443704","314.508308857871","313.402064922397","314.989305805916","324.43674402258","320.896003434704","321.20306568017","311.7863438059","317.992536581544","293.627967091093","297.043010900479","297.769096907193","349.816352296121","390.48265287274","427.437385201952","560.703672698924","553.883382577206","553.481899608247","603.758235554844","734.099695289379","790.710188136715","699.909735945838","668.057421779765","578.326204024121","549.554481531293","585.664372648338","803.484712939025","938.85749874427","902.269921889683","869.459904649698","980.754518831175","935.638419070911","974.331209313903","898.912932377486","598.145414485251","732.836411183788","741.7617081824","667.453174104473","702.433663023714","695.552138244528","619.642103457883","654.840721107221","688.187506318628","840.358291714899","941.873849623517","1003.18712262818","1038.57914167312","1210.16754334065","1419.5310337412","1323.97129064347","1286.60486765972","1383.53919282968","1334.72601460415","1391.53225722225","1417.0950735747","1238.12639559545","1290.75000394091","1385.19933288437","1484.2396733777","1462.35433280275","1490.20313694645","1636.89320864296",
"Singapore","SGP","GDP per capita (current US$)","NY.GDP.PCAP.CD","428.058980027396","449.151071278746","472.085824452565","511.205575252773","485.533858206574","516.53530333901","566.807677554886","626.033527685697","708.606066462846","812.682796852012","925.80391294265","1071.41154035538","1264.37510720987","1685.45979632163","2341.70551423633","2489.91157517591","2758.94038028476","2846.33598832854","3193.90565722355","3900.53355310873","4928.13911785754","5596.58597723068","6077.63424070932","6633.23667366491","7228.31758410647","7001.7667477117","6799.93036332671","7539.02930212443","8914.44122574729","10394.5389962406","11861.7561591366","14502.3799938606","16135.9136525986","18290.0282372282","21553.0308996263","24914.411255678","26233.6288964795","26375.9719503189","21829.2998697666","21796.0844360572","23852.3270285975","21700.0200458315","22159.6888632741","23730.1524496489","27608.5373712744","29961.2632774569","33769.1541633501","39432.9383493761","40007.469261214","38927.2068817715","47236.9602345421","53890.4287270504","55546.4885386921","56967.4257940383","57562.5307937678","55646.6187469505","56860.4132375207","61150.7271966595","66859.3383447804","65831.1894308765","60729.4503486794","72794.0030226738",
"Solomon Islands","SLB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","157.850551664175","171.273641137717","169.87281039698","","282.386061588297","223.26591771668","295.863891976798","439.953851227197","377.134016055337","407.184895809702","441.597478120075","508.82516837034","669.971600773272","782.52929019853","801.194558349944","770.836934829713","699.841085178527","677.721701896164","597.222454052979","515.204666732791","524.373531447041","578.419903966329","549.600825933381","662.852748636787","681.344272826893","782.268332421244","849.36844309793","1105.14770678026","1251.21792350861","1322.51078752103","1326.18047066417","1121.13218640585","1164.11019026822","976.43421705057","929.863847597183","768.491662266533","905.587472696044","991.994382601644","1145.86244536955","1250.9469374689","1377.86200603136","1504.53079585302","1526.16786536688","1661.99809077746","1921.34604301498","2087.51873876072","2208.09586717685","2235.74734403787","2134.80245126853","2196.27090329466","2283.5761560497","2450.48442847981","2398.77275659429","2222.4656361989","2304.84456746354",
"Sierra Leone","SLE","GDP per capita (current US$)","NY.GDP.PCAP.CD","139.924421988798","140.03655624987","143.824569337222","143.62705352194","150.382262344655","142.578464703329","146.116118468224","133.107859651894","123.433540993215","149.983490584086","156.343876970726","148.125480186742","161.218845282699","195.501404629272","216.280293079661","222.301889553722","191.108851348051","218.075420456534","296.963788282047","336.170898367936","326.857717193864","324.351306946964","369.133418820372","277.514584818134","296.615970705117","228.53954135983","127.554526060388","177.642245184278","260.115389686537","224.317828350834","150.193422370536","178.152432882671","158.0814981328","178.972997067935","211.338563985166","201.371122828279","216.62341891992","193.010812558287","151.09656286769","149.578341902359","138.713941615327","224.510224279638","243.835207423088","258.986013435138","261.783933484061","290.409531975202","324.472552951763","363.434523157213","411.34728183432","392.006674750444","400.520002205964","445.005362066105","560.037399736372","706.452664008474","702.335379410788","576.740231738962","490.370588795141","484.446449798852","519.650015592018","506.606894364098","493.478777501977","480.039211301066",
"El Salvador","SLV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","276.055462703955","284.567032692513","291.002444098585","293.25776715087","297.199796769036","313.040018347154","319.88047497175","332.723468441796","370.71545316849","418.137427526619","462.162172769443","558.757274610081","691.061336495721","719.646650816446","781.323678260589","792.629461307538","755.565945722442","738.969574147634","747.673146142168","765.687100486197","779.281928543907","758.765652447861","781.111027786549","810.35269725594","829.512514644292","897.59298208612","961.778992029035","1047.04315726038","1186.34072499191","1348.90791173359","1552.13020783046","1653.63054885685","1749.50183461649","1858.37139425221","1904.87490234395","1977.84061443838","2051.15877420114","2106.73946874831","2197.48200095937","2273.95550275819","2434.32353117029","2651.43088765876","2814.58988893523","2964.172140237","2889.68588721937","3017.3073947577","3304.97418347889","3471.05126865498","3555.16209958481","3638.51765819162","3761.51368000275","3870.31298246063","3986.04901435439","4145.86235103186","4280.28840404719","3903.39583878605","4551.18466141298",
"San Marino","SMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42004.9484008147","37473.7869829611","39415.1629432165","41770.1466183714","51198.4252583966","59249.6476815729","60520.7920361111","63692.6167681957","71970.0587250442","77962.1439875871","66200.6729727817","59517.0327429747","55816.3651012268","48435.9425314096","50438.3900153695","50135.484581721","42281.643467688","43399.4583004844","44885.7971428807","48462.960315443","47287.3983949924","45320.2087156066","",
"Somalia","SOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","62.8619936573756","65.0651413420937","67.3316493293295","69.675722459319","72.0978243643292","74.5883998321703","76.744235262993","78.9646242670798","81.1676640066362","84.5059668790355","86.6976627758938","86.7126796650153","106.411185928263","126.053225847284","113.329493836215","168.117701162099","186.27525970685","112.046367639429","118.254747033984","109.158858906401","102.438851072568","117.796052264702","130.115077644356","119.47900898791","123.772136598446","132.175025967566","134.661368901092","141.071830138925","145.003413117807","155.271395964097","131.02323900236","","","","","","","","","","","","","","","","","","","","","","","356.11790249123","377.557387161667","387.607994416701","387.186681561763","377.349071976258","379.986002695329","405.786763279583","416.217774718244","446.981559635259",
"Serbia","SRB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2207.4505980581","2864.0847269944","3380.04141638289","2571.17271041453","2571.30403953333","914.785719885861","1727.28119565526","2283.84668494941","3005.42635224484","3502.80292389567","3720.47915467431","4382.61727851692","5848.47640545105","7101.04014116862","6169.11419477823","5735.42285659849","6809.15980400146","6015.94522756969","6755.07367461629","6600.05680854589","5588.98072768556","5765.20076202711","6292.54362926707","7252.40185773992","7417.20364852201","7733.80286920471","9230.17831602601",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","136.706099241467","138.847020377761","146.59279679109","163.478185673353","156.49995362603","169.79537927165","178.524146336717","172.880437881811","180.291653130748","200.539338378857","229.372148048034","227.988341867921","249.67808622491","310.659293171512","391.966500819129","419.877540326377","440.301874221804","470.178221985667","504.575620869103","587.467493081741","722.602872131073","969.4316939226","864.613634368448","739.586174994944","629.922049548346","565.112743501094","563.738244166845","622.98651289044","638.764459542671","633.011062392246","723.278315669725","733.187950295755","651.667103063442","596.487208260716","565.336367463625","637.914026350802","648.488122459386","655.891469417167","618.584506297964","608.715077136305","629.465526673785","586.419498389945","622.157878879695","764.112007754627","924.401745845512","1069.13586645348","1230.10244998321","1386.7885900403","1529.6572028356","1431.40841832899","1655.27854981657","1817.33969361862","1837.34436394168","1899.8422595567","1930.76163378737","1675.64561600657","1517.06936009845","1601.15686548588","1622.22153440765","1599.75918622443","1486.29080975314","1625.18311846119",
"South Sudan","SSD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.04153713909","1325.2750772158","1503.13388901082","1455.35840718862","1114.92372260191","1659.14078728478","1245.14931107226","1071.77776475545","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (current US$)","NY.GDP.PCAP.CD","136.729681512558","138.866487560748","146.613763389016","163.499122163715","156.527704191302","169.818836741201","178.547188851004","172.904005770373","180.309375370273","200.551724856707","229.383067653511","228.01109023896","249.724468137167","310.709686076846","392.014649027997","419.930405116819","440.350584469454","470.263214900596","504.712004824378","587.700724797759","722.852874731032","969.639502593059","864.816435190894","739.803965360393","630.164634186236","565.400549078269","564.105659940522","623.419533843871","639.255408793222","633.531423791351","723.895959321537","733.797063079585","652.382284648798","597.262900128772","566.116639474429","638.700122375441","649.242072146939","656.721962487848","619.469748885721","609.600103784678","630.311752952352","587.259849977723","623.077208526182","765.001557262086","925.429937236101","1070.22425633243","1231.26521640411","1387.92223427887","1530.65916336888","1432.25235602555","1656.2118324716","1818.34222413246","1838.30933480109","1901.05386770086","1931.99564410156","1676.89421918474","1518.36896856794","1602.49157121378","1623.57574312287","1601.1217636118","1487.25915302475","1626.27792590406",
"Small states","SST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","460.242894711937","508.24741559393","587.575561333224","718.297324025737","1093.9788411325","1219.76503452884","1362.89943444992","1514.36044537716","1593.70424124768","1937.53814133179","2526.89109389678","2559.52895003048","2496.75583841706","2367.06739818127","2298.70523521041","2169.26056501116","2086.0302357147","2335.93479277573","2522.36984355392","2570.03180734729","2920.50971744471","2925.81043032654","3065.77485865668","2980.99176199828","3088.63985276457","3451.14639866751","3613.32808696918","3809.08808809979","3744.8317183351","3951.63475558408","4312.75067653232","4265.67338722822","4494.77583109706","5291.8754183839","6273.61623096982","7350.16290600385","8383.63694139828","9828.33176950541","11585.7895970117","9726.71099478148","10982.6283297217","13023.122324438","13379.8099524495","13662.8737452669","13836.880534668","11585.6451509215","11163.9732961148","11854.0160327081","12808.1908837461","12427.5767384523","10702.9616881658","12588.9277948417",
"Sao Tome and Principe","STP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","519.2961115648","568.411237014192","663.919456466972","726.599501747635","843.952713218911","861.521178192284","878.13255075947","1080.55671474706","1054.41291976028","1079.68965436787","1244.27162469378","1319.90083269011","1551.19290457442","1754.6004708083","1571.4985399244","1688.37530288509","1805.52465051182","1950.62935180937","1991.73826385183","2161.31019577016","2360.54355385897",
"Suriname","SUR","GDP per capita (current US$)","NY.GDP.PCAP.CD","371.279750815958","387.453277164","402.891522801614","420.770248419815","433.145980508431","480.114866274851","573.098253156782","642.279261975438","678.964069902213","706.303826254427","723.577192973221","767.806216934591","784.722624009821","856.481072638779","1038.85997886033","1187.08512586163","1298.71464503084","1662.73554340219","1925.97247862576","2073.60571546685","2119.36701571797","2365.24867037905","2425.20302792562","2328.62161941335","2258.13280643568","2254.81763871778","2270.80423679569","2469.34111427758","2887.06143895519","1328.72955235576","940.991772378839","1077.2126611552","964.433246488257","1015.12803997006","1419.5179377548","1591.72937866822","1940.84155635146","2045.59305080517","2405.74424633296","1883.88909886625","1978.44661083547","1711.71446057638","2206.27290975194","2529.25942161","2906.72527754218","3474.0783625029","5031.15846462469","5562.33406798787","6616.8151257419","7176.85765780579","7999.55692873449","8009.25230244723","8922.95618613502","9124.54109297075","9199.17789329145","8907.75122246823","5705.42696732652","6112.85117509336","6730.84688296393","6690.04478601228","4796.53331389928","4869.13422621242",
"Slovak Republic","SVK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2405.53516040785","2691.19565226261","2920.91754234186","3102.29685877712","3771.35951578288","4819.12555470987","5196.94037965932","5146.67107827084","5538.61646477184","5645.58139584233","5426.62428119306","5722.1681828083","6564.69631373665","8731.93736824381","10691.4465495259","11690.1134689407","13170.7849804675","16106.0604446695","18753.5849413816","16597.2084581361","16908.8479564876","18509.7402157541","17498.3539002594","18276.0095516546","18719.9881409371","16390.8821748507","16563.4404971229","17585.197002257","19486.3936845505","19383.4810445228","19545.7428171932","21391.9253336042",
"Slovenia","SVN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10730.4510136379","10815.1110457688","10454.9656390657","11175.7710286265","11452.7831245082","10201.3035366727","10479.7596309273","11777.1556578814","14849.0372415032","17233.1385611279","18098.9085440003","19672.9655554146","23817.8867320201","27595.5999653992","24792.1279805504","23532.4808545468","25128.0150431304","22641.805122503","23503.2824850255","24247.1733184083","20890.1664304173","21678.3594670629","23514.0254604147","26123.7471277911","26016.078683914","25545.2410027136","29291.4006234431",
"Sweden","SWE","GDP per capita (current US$)","NY.GDP.PCAP.CD","2114.00297269192","2288.92170111915","2468.69458903006","2657.02250478203","2941.04889945204","3206.09917020339","3454.42978938679","3720.92684527721","3926.40900146965","4234.16134821018","4736.21715377766","5132.71160742552","6027.12849917337","7301.215425886","8089.91458466682","10117.3066842673","10868.2757657546","11448.6193912266","12620.5186141512","14877.1642883549","17097.8326512095","15586.4300780047","13738.9722980374","12608.2291505865","13099.0208341765","13666.8577454736","17981.0194119405","21792.5589059822","24534.6938164191","25662.2205892506","30593.6724447761","31822.8038482367","32800.9826867546","24425.2849281118","26083.6143874838","30282.9639200066","32998.9681608432","30312.4875993103","30596.5272048832","30941.0793624668","29624.9126748618","27247.857734793","29899.1952495081","37321.7979047059","42821.6731423358","43437.0631164776","46593.6021646111","53700.0053363063","56152.552340314","46946.9602719954","52869.0442891587","60755.7595508465","58037.8213192173","61126.9431963979","60020.3604576572","51545.4836095322","51965.1571531985","53791.5087298403","54589.0603860606","51939.4297445291","52837.9039778149","61028.7380600287",
"Eswatini","SWZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","101.650872956778","121.894431825873","127.197112634034","146.480169060586","171.661714402233","180.982533414997","192.694855678403","182.498949877461","189.827615074991","244.38154987219","253.209798120996","299.98114888954","313.876973133331","461.653401705681","534.369529406819","565.815709165895","518.670601849557","560.634593984593","607.987304180714","711.620684419182","905.501355929663","926.244570549969","847.324929336969","847.188268232713","730.065716315528","512.6357919512","615.142927227417","769.947842763332","871.081442029334","843.772314448124","1305.25612452463","1299.45645145184","1388.68875738014","1423.46800805311","1488.13924068801","1781.70149297452","1646.24229830665","1732.75562683268","1568.81235831462","1519.96272696766","1686.66433741666","1481.16308195353","1362.97664491532","2075.57511128056","2599.15214954166","2964.98554128843","3053.95466968225","3200.49667194931","3022.46459229813","3270.12772738415","4035.54660730056","4360.97918640339","4396.56251946722","4111.10964734079","3928.50682779538","3583.31129031343","3339.99289890327","3824.04678338499","4020.27305022394","3843.3773913814","3372.89560064925","3978.4035281759",
"Sint Maarten (Dutch part)","SXM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27997.2898302635","28460.3326151186","27942.8805401415","33043.6883812669","32274.8905524359","31616.6816992667","29369.0568278169","28988.2592085877","","","",
"Seychelles","SYC","GDP per capita (current US$)","NY.GDP.PCAP.CD","288.057842014677","270.279362820574","287.044788426874","308.19526439697","332.305003111975","328.484900958875","337.646246557856","333.233812466557","314.351064841473","314.179852817028","343.881182121191","401.608039515583","546.951061288794","648.53192405897","744.506941901819","806.23264447194","814.474737986674","1044.35306798524","1376.54657947199","2030.13590345467","2329.35335798995","2419.03441901133","2296.30772927437","2280.45155062171","2338.07565218555","2588.55280379525","3165.94503803531","3638.98801125089","4128.1182318366","4407.20093965686","5302.84372714198","5314.66312816659","6128.44556922114","6559.12999396324","6555.5044074812","6748.93110885887","6583.20101813288","7280.98962117856","7715.91814709341","7747.61215872072","7578.85105298845","7663.13708026446","8331.2619970042","8524.96123557779","10176.6587120064","11092.5107357824","12014.3998729502","12154.8299372808","11122.8620677142","9706.95605963959","10804.6844747547","12189.0951601357","11998.4472049381","14764.9392658304","15188.2287645444","15157.5302874866","15740.1303244742","16416.7761942925","16910.6881816609","17253.5056614424","12808.9874683728","14653.3093943039",
"Syrian Arab Republic","SYR","GDP per capita (current US$)","NY.GDP.PCAP.CD","186.02428722675","198.93469605122","226.877837619611","237.936395234912","257.454144715355","247.714365755592","238.398373768076","252.252422122305","264.227758198961","293.976420156738","281.697840508249","320.812975135006","356.901987529773","368.296053817994","585.883804387459","742.518767425912","827.155984392153","857.145934357095","992.991461269061","1154.51384962985","1467.86019819471","1820.8535364103","1842.7145834643","1898.52476076497","1885.01953059448","2011.57105704479","2334.20666257917","2884.29931317685","1421.7419061215","1546.40038999076","1926.38460729734","2171.46363406446","2516.44329507042","2722.90538937476","3238.39401956611","3553.74628132754","4184.29444035864","4397.53829985579","4542.94912522261","4588.98256023075","4941.85259705136","5187.20610747836","5276.0647125394","5433.6422739539","6241.05823212955","7221.64388308259","7914.77149445229","8695.84446115791","10155.9736670317","10288.1490473974","11304.644927596","2971.2824338307","1910.60452580833","993.739883114507","1071.23420366067","857.497867522093","664.341672265103","862.319063807846","1104.39244843571","1116.67924613649","533.3852317094","",
"Turks and Caicos Islands","TCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18323.8737358259","17803.0828235751","18848.7786926722","21233.9323975688","24115.2656803501","28728.5697230181","29446.0826861581","31459.5434322807","24602.9110248067","23103.9426764449","23649.7144340602","22666.4069075154","22451.5687325118","24040.8746605688","25783.2941047676","26995.0321602259","25659.1958638691","26831.9714609396","27795.1485608171","20882.2612702141","20908.5827016004",
"Chad","TCD","GDP per capita (current US$)","NY.GDP.PCAP.CD","103.537482047172","108.164650035338","113.598546068508","115.804587069255","119.828081159306","124.96524721404","127.342662427238","129.945113967574","128.724043997431","131.186559268317","127.956455346697","134.098108584717","153.077005231345","165.401276759173","163.110404336179","211.699024587485","208.031311900261","220.679299680115","258.241693684347","228.101232113205","234.334960255803","198.887006157773","180.489055708919","171.308123000843","186.78859367086","207.961951368521","208.635182809768","219.479217804224","270.39704975311","252.827126955097","298.367079243856","310.659562951032","298.567312516047","226.921141048571","178.953179528027","209.892610600762","223.233401267502","207.316551430707","226.328762416438","192.269471956914","168.117652803305","200.361006137341","225.94731975336","298.249895072677","460.067046238429","664.597609381492","716.667802737587","806.71034912949","936.49422316524","808.161563037331","896.87663574063","988.194214568524","969.616214938776","980.083591998081","1017.7878239279","774.411600504375","691.980094943092","662.897530045018","720.265046964353","701.621216594764","643.772221286329","685.690284124456",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","91.7992413454649","80.8829339040305","72.9035870671863","77.0023217479281","86.74003442956","98.5467884547143","104.876212008841","99.204715503302","97.8791534661763","106.939085165527","115.598491363373","120.991154930512","133.873998294551","164.567726331268","182.207168964171","200.921336814014","200.680941630835","227.932454251036","217.514802795987","247.989445748754","281.843429082262","296.202487735125","305.735515000608","314.944972348123","335.911399049196","361.823268603201","354.955939483391","344.790684841325","375.794624104927","399.698362114845","421.631392303397","450.372280803706","497.628751209963","538.840522445205","639.820861544344","779.330111793542","883.94529758181","903.990033224534","813.785147258357","885.97402372495","965.669761803917","1018.83651100477","1117.38686173804","1252.89248946727","1441.93590244029","1656.758760775","1979.16285422935","2482.42749604341","3115.85068492188","3354.56574414791","4051.95802602558","4916.02631206543","5436.75023693748","5948.44094855294","6362.01186907747","6574.56465570346","6664.79603276875","7228.76266557214","8032.79890886331","8259.79560508293","8354.06518215147","9880.09606977467",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2343.03073876195","2256.72626579438","2383.55452799557","2339.23091516594","2173.98424091413","2141.82146145782","1922.06182028664","2125.16559060462","2182.7133435121","2248.32919883014","2172.15578264446","1883.39966475145","2051.85014715324","2089.33250174217","2351.41863081422","2890.83947199859","3738.90467515296","4680.47817182597","5654.20462852194","7260.7644274019","8965.75696800992","7081.40788397399","8284.62107673442","10028.638042347","10421.1883326337","10962.4663487389","10294.9868654034","7993.44005151042","7640.69128859774","8532.43486668033","8870.39704955585","9019.71737353636","8423.19600153735","9842.05226527455",
"Togo","TGO","GDP per capita (current US$)","NY.GDP.PCAP.CD","73.3501838864542","75.2903104543623","77.4749620092689","82.4874946583953","93.7037092616276","102.88988569815","114.815982036517","118.388890999484","118.678175590665","126.259945304243","115.581410326119","126.383263397333","144.024139012821","170.0106136033","228.718825219806","245.973013404671","241.032853692364","295.532325946694","306.030980002697","322.962113626854","400.410418974924","328.910254229702","271.769335707072","244.910771681648","222.182780635024","228.49030264618","308.461065619764","352.36244075626","377.412804279654","359.47740794438","420.136682833592","401.557275215572","412.291480357043","302.446858059483","240.097112676672","305.961605763364","329.619175840057","326.387496943471","335.711980650602","323.889051172726","297.899497099582","288.107875238588","323.144148436522","390.303627156755","406.092383495156","399.447449717684","400.321506852159","440.280456066823","534.140095551075","528.122697156829","521.840712464494","573.810558543416","559.190485610988","608.150350394249","627.709402333537","559.445746549378","787.280181567633","814.41990710498","883.867832307256","875.932659234798","897.194575433309","973.206129076133",
"Thailand","THA","GDP per capita (current US$)","NY.GDP.PCAP.CD","103.800829154836","110.731666829649","117.162113544618","121.604327045974","129.579038867105","141.851950517512","165.57745418898","171.69837367649","179.872370025395","192.463401878414","197.993749770897","200.364068276751","216.149536170184","278.820019770674","343.425325772448","363.806018441335","405.547949856411","461.661062900619","548.011193675584","611.520183967289","707.368390547861","745.733518269523","767.076248458619","822.731896460083","842.069935224621","768.865280048748","836.14658966827","962.961649428359","1154.57939834532","1329.99911807528","1545.27468681279","1751.06830866766","1957.40758057422","2230.84214929262","2502.70387269963","2848.61971229033","3039.89010013038","2462.41704939519","1841.04237673117","2028.56641026847","2004.10720879939","1889.97141079834","2091.17807560833","2350.84645917995","2647.26171987261","2876.24791831077","3343.78445118442","3934.68874340993","4327.79760031594","4154.18429682748","4996.37288602788","5396.64942631764","5748.63124106961","6041.1274597099","5822.38369858276","5708.79692481031","5854.46108800162","6436.79174605157","7124.56454354255","7630.03960991873","6990.93550262041","7066.19054595323",
"Tajikistan","TJK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","485.758021260902","243.327131371094","381.291965689145","287.579813200264","261.681396321671","208.080555516868","172.916499160817","150.655831171695","214.436234518603","175.554383451813","137.17860571592","168.638000892567","186.665627008862","233.091549011608","305.266899929068","333.710369232841","401.027842491524","517.432367387849","704.655313697701","666.722631716989","740.270556202742","837.878466089897","959.361904957958","1038.32798149823","1094.42273564108","970.365223790049","801.391283092365","844.369364836616","850.668507459992","889.02026237745","852.333670212118","897.047510293411",
"Turkmenistan","TKM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","681.080867818095","853.883551099413","830.507360746251","856.951488123082","839.424885829333","815.139844487387","788.557562739356","619.669896097026","587.284089381539","553.059414303541","561.533872040419","587.99008670922","544.439337230729","635.714311781872","762.617526541776","949.565627785881","1256.05714438451","1418.80626559546","1658.67277890821","2074.40738939883","2520.28502555268","3778.6685390822","3901.67028309872","4286.88050515414","5453.15500459414","6441.88661774322","7049.79750519535","7685.50985852327","6208.2966545016","6163.25340597611","6354.53282979422","6721.34954037245","7344.64823305792","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (current US$)","NY.GDP.PCAP.CD","380.486958081376","391.555062260675","416.799171433031","412.287198501237","444.648253551749","464.502817077065","497.7809721068","493.304785556115","515.23920020044","560.871837372212","596.108537807118","646.623582521112","708.646013732698","927.859125269968","1184.55838247865","1208.99028309191","1296.59607306382","1393.18504779695","1537.40926662503","1787.34361031653","2136.27679834284","2396.57546122469","2161.44153293759","1834.34643960088","1785.55820674452","1738.50126481693","1695.84993613743","1750.17864424997","1921.048922424","2064.77972679193","2434.35337507374","2581.85990692906","2780.47985222436","3185.12006933191","3678.30940051606","3929.51180166303","4201.15910403875","4534.10739809887","4488.97614154957","3955.88476948334","4310.64122352824","4135.91711654489","3629.98037885465","3648.55547435338","4169.29674914585","5011.70147799981","5821.73389209694","6813.3880119004","7868.89200369243","7288.2206649828","9007.3812518454","10157.7080256739","10144.3445788974","10280.4237194411","10369.9180463986","8497.45594058406","8199.16861798615","9050.94346805003","8754.29326776485","8526.26578328322","7081.44704554668","8108.91586994813",
"Timor-Leste","TLS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","417.924199644793","534.650577099018","516.146177355935","529.219759164846","465.929912651259","476.918762775972","456.285465138157","532.485462973302","621.71188473918","682.172785777888","810.141604829329","936.598344846142","1019.96486775121","1201.42358143838","1221.53426954268","1322.3009129909","1347.92633571751","1283.52585046874","1239.36612167153","1584.26384378261","1660.30833959898","2741.39393111832",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","213.688382095475","216.885956466685","228.535880877516","244.732287117892","264.311881022142","290.625764845691","324.474000599082","377.118517702454","487.538932040464","723.576489245821","818.310086636541","978.347090571855","1097.41813737106","1148.44158022414","1393.73033203601","1619.12172957392","1527.42334535872","1693.90949256437","1845.64067253237","1893.68028166434","2002.51090220221","2183.64475368714","1854.43650755051","1655.58840540001","1619.97261405026","2215.44248343115","1116.86747823025","1200.10725347826","1206.087896051","1266.86249011705","1445.74328185026","1634.85171449898","1693.91425698258","1692.26896532804","1805.10752416002","1878.0915887586","1863.4016465925","1782.08034589239","1912.03109537342","2228.84409519302","2582.07545475972","2955.44425230626","3539.11607768809","4284.10351139715","4091.02456705559","4625.40178666433","4673.49608515259","4950.68166347424","4458.42772459745","4328.80720330803","3811.77767170547","3836.31969011268","3740.51998552308","3490.36720402876","3436.759720384","3089.91268835295","3564.06602531565",
